geoid,state,district,non_english_at_home,non_english_at_home_moe,children_english,children_english_moe,state_children_english,state_children_english_moe,country_children_english,country_children_english_moe,ratio_state_children_english,ratio_state_children_english_moe,ratio_country_children_english,ratio_country_children_english_moe,children_spanish,children_spanish_moe,state_children_spanish,state_children_spanish_moe,country_children_spanish,country_children_spanish_moe,ratio_state_children_spanish,ratio_state_children_spanish_moe,ratio_country_children_spanish,ratio_country_children_spanish_moe,children_indoeuropean,children_indoeuropean_moe,state_children_indoeuropean,state_children_indoeuropean_moe,country_children_indoeuropean,country_children_indoeuropean_moe,ratio_state_children_indoeuropean,ratio_state_children_indoeuropean_moe,ratio_country_children_indoeuropean,ratio_country_children_indoeuropean_moe,children_asian_islander,children_asian_islander_moe,state_children_asian_islander,state_children_asian_islander_moe,country_children_asian_islander,country_children_asian_islander_moe,ratio_state_children_asian_islander,ratio_state_children_asian_islander_moe,ratio_country_children_asian_islander,ratio_country_children_asian_islander_moe,children_other,children_other_moe,state_children_other,state_children_other_moe,country_children_other,country_children_other_moe,ratio_state_children_other,ratio_state_children_other_moe,ratio_country_children_other,ratio_country_children_other_moe,adults_english,adults_english_moe,state_adults_english,state_adults_english_moe,country_adults_english,country_adults_english_moe,ratio_state_adults_english,ratio_state_adults_english_moe,ratio_country_adults_english,ratio_country_adults_english_moe,adults_spanish,adults_spanish_moe,state_adults_spanish,state_adults_spanish_moe,country_adults_spanish,country_adults_spanish_moe,ratio_state_adults_spanish,ratio_state_adults_spanish_moe,ratio_country_adults_spanish,ratio_country_adults_spanish_moe,adults_indoeuropean,adults_indoeuropean_moe,state_adults_indoeuropean,state_adults_indoeuropean_moe,country_adults_indoeuropean,country_adults_indoeuropean_moe,ratio_state_adults_indoeuropean,ratio_state_adults_indoeuropean_moe,ratio_country_adults_indoeuropean,ratio_country_adults_indoeuropean_moe,adults_asian_islander,adults_asian_islander_moe,state_adults_asian_islander,state_adults_asian_islander_moe,country_adults_asian_islander,country_adults_asian_islander_moe,ratio_state_adults_asian_islander,ratio_state_adults_asian_islander_moe,ratio_country_adults_asian_islander,ratio_country_adults_asian_islander_moe,adults_other,adults_other_moe,state_adults_other,state_adults_other_moe,country_adults_other,country_adults_other_moe,ratio_state_adults_other,ratio_state_adults_other_moe,ratio_country_adults_other,ratio_country_adults_other_moe
50000US4004,Oklahoma,4,7.63,0.29,93.05,1.11,87.58,0.63,77.54,0.09,1.062457182005024,0.04063576392761824,1.2000257931390248,0.03141614553217839,4.81,1.07,9.93,0.62,16.14,0.08,0.48439073514602216,0.2770765777001746,0.2980173482032218,0.13554749221860682,0.46,0.29,0.62,0.13,2.78,0.04,0.7419354838709677,1.3039455782312925,0.1654676258992806,0.21343893979396386,1.62,0.65,1.29,0.21,2.43,0.04,1.255813953488372,1.4551851851851851,0.6666666666666666,0.557078244371792,0.07,0.05,0.58,0.3,1.11,0.03,0.12068965517241381,0.4058441558441559,0.06306306306306306,0.09356725146198829,92.7,0.44,90.25,0.21,78.59,0.05,1.0271468144044322,0.014530845013192357,1.1795393816007125,0.01269823568010391,4.07,0.34,6.28,0.15,12.75,0.03,0.6480891719745223,0.1393194117094878,0.3192156862745098,0.05483582838751587,1.04,0.23,0.97,0.09,3.84,0.03,1.0721649484536082,0.6790308747855918,0.27083333333333337,0.12403100775193798,1.79,0.25,1.68,0.1,3.73,0.02,1.0654761904761905,0.4259707011804864,0.47989276139410186,0.13919856244384546,0.4,0.16,0.81,0.1,1.1,0.02,0.49382716049382713,0.5249961306299334,0.36363636363636365,0.3042328042328042
50000US1202,Florida,2,7.62,0.56,91.5,1.51,71.46,0.51,77.54,0.09,1.2804366078925273,0.0605410816874896,1.1800361103946349,0.04168701127919122,5.94,1.54,22.26,0.39,16.14,0.08,0.2668463611859838,0.14776054772784392,0.3680297397769517,0.19448338766616555,0.76,0.47,4.46,0.29,2.78,0.04,0.17040358744394618,0.23391139719803106,0.2733812949640288,0.34606823005642695,1.39,0.72,1.2,0.13,2.43,0.04,1.1583333333333332,1.4682032183261893,0.5720164609053497,0.6115901275557739,0.41,0.5,0.63,0.12,1.11,0.03,0.6507936507936507,1.9043137254901958,0.3693693693693693,0.921539961013645,91.25,0.45,71.18,0.2,78.59,0.05,1.28196122506322,0.01984821078728012,1.1610891970988675,0.012929244573071992,4.99,0.49,21.1,0.13,12.75,0.03,0.23649289099526066,0.04936150178428192,0.3913725490196079,0.07870493400655505,1.79,0.37,5.38,0.15,3.84,0.03,0.33271375464684017,0.1562207185558349,0.46614583333333337,0.2000040692587845,1.44,0.28,1.66,0.06,3.73,0.02,0.8674698795180723,0.40058139534883724,0.38605898123324395,0.1542785265049416,0.53,0.23,0.68,0.05,1.1,0.02,0.7794117647058824,0.7953903022396172,0.4818181818181818,0.43584656084656087
50000US5505,Wisconsin,5,7.6,0.34,93.74,1.17,88.92,0.58,77.54,0.09,1.0542060278902383,0.040070069550985715,1.2089244261026566,0.032984393117373986,4.07,1.18,6.67,0.43,16.14,0.08,0.6101949025487257,0.434303900325027,0.25216852540272616,0.14872403579056956,1.15,0.42,1.99,0.22,2.78,0.04,0.5778894472361809,0.5566889076360662,0.4136690647482014,0.3141274525029767,0.97,0.5,1.8,0.25,2.43,0.04,0.5388888888888889,0.7191188040912667,0.39917695473251025,0.4247793606965595,0.07,0.08,0.62,0.19,1.11,0.03,0.11290322580645162,0.36118288831467127,0.06306306306306306,0.14766081871345027,93.46,0.59,91.72,0.2,78.59,0.05,1.0189707806367203,0.017309156791859143,1.189209823132714,0.016527821708540995,3.1,0.37,4.12,0.11,12.75,0.03,0.7524271844660194,0.21994658743212891,0.24313725490196078,0.05918371866418638,1.99,0.29,1.97,0.12,3.84,0.03,1.0101522842639594,0.41903530324582955,0.5182291666666666,0.15914871106228,1.21,0.24,1.73,0.09,3.73,0.02,0.6994219653179191,0.3511793084963817,0.32439678284182305,0.13216891284815813,0.23,0.13,0.46,0.07,1.1,0.02,0.5,0.7343976777939042,0.20909090909090908,0.244047619047619
50000US3710,North Carolina,10,7.6,0.45,88.08,0.55,84.54,0.39,77.54,0.09,1.041873669268985,0.02262481863537404,1.1359298426618518,0.016823176799915043,10.39,1.55,11.7,0.36,16.14,0.08,0.8880341880341881,0.31990839453526027,0.6437422552664188,0.19845585220650672,0.23,0.33,1.41,0.2,2.78,0.04,0.16312056737588654,0.524921718597608,0.0827338129496403,0.23984055495159706,1.27,0.51,1.44,0.13,2.43,0.04,0.8819444444444445,0.8747021928331794,0.522633744855967,0.43707756678467974,0.04,0.06,0.9,0.2,1.11,0.03,0.044444444444444446,0.16103896103896104,0.036036036036036036,0.1101364522417154,92.56,0.33,89.31,0.15,78.59,0.05,1.0363901018922852,0.010871344411617004,1.1777579844763966,0.009896629510955404,5.25,0.37,6.51,0.1,12.75,0.03,0.8064516129032259,0.13847972980946469,0.4117647058823529,0.05997726400330705,0.87,0.22,1.93,0.11,3.84,0.03,0.45077720207253885,0.28027364792070675,0.2265625,0.11813058251439501,1.12,0.24,1.65,0.08,3.73,0.02,0.6787878787878789,0.3575715179853467,0.30026809651474534,0.13191015274034143,0.2,0.17,0.6,0.07,1.1,0.02,0.33333333333333337,0.6533370881441848,0.18181818181818182,0.3158068783068783
50000US2206,Louisiana,6,7.58,0.6,91.75,1.79,93.68,0.53,77.54,0.09,0.9793979504696839,0.049298779356974964,1.1832602527727623,0.04891658441364147,5.53,1.17,4.08,0.4,16.14,0.08,1.3553921568627452,0.8474378881987578,0.3426270136307311,0.1483816084258629,0.77,0.52,0.91,0.2,2.78,0.04,0.8461538461538461,1.5916761832254789,0.27697841726618705,0.38215043743852567,1.13,0.48,0.92,0.13,2.43,0.04,1.2282608695652173,1.4189270644966847,0.4650205761316872,0.41048227262717457,0.82,1.23,0.42,0.25,1.11,0.03,1.9523809523809523,12.67076382791923,0.7387387387387386,2.2577972709551655,92.52,0.59,91.53,0.21,78.59,0.05,1.0108161258603736,0.017530331248082405,1.177249013869449,0.016512602451504967,3.53,0.45,3.76,0.15,12.75,0.03,0.9388297872340425,0.31476928962600337,0.2768627450980392,0.07189151681577938,2.02,0.35,3.1,0.16,3.84,0.03,0.6516129032258065,0.29385251032928505,0.5260416666666667,0.1905226962908706,1.59,0.28,1.26,0.09,3.73,0.02,1.2619047619047619,0.627920227920228,0.4262734584450402,0.1547097933513028,0.34,0.24,0.34,0.07,1.1,0.02,1.0,1.9042457091237577,0.3090909090909091,0.44775132275132273
50000US1201,Florida,1,7.56,0.33,92.44,1.36,71.46,0.51,77.54,0.09,1.2935908200391828,0.056530484131131695,1.192158885736394,0.0378461768497284,4.41,0.93,22.26,0.39,16.14,0.08,0.1981132075471698,0.0905277119159876,0.2732342007434944,0.11795317497731225,2.13,0.93,4.46,0.29,2.78,0.04,0.47757847533632286,0.48118137069291933,0.7661870503597122,0.6912564062742662,0.9,0.62,1.2,0.13,2.43,0.04,0.75,1.2100344318740777,0.37037037037037035,0.5226229397116867,0.12,0.18,0.63,0.12,1.11,0.03,0.19047619047619047,0.668235294117647,0.1081081081081081,0.3304093567251461,91.57,0.68,71.18,0.2,78.59,0.05,1.2864568699072771,0.026336014999075105,1.165160961954447,0.018787589945809084,4.24,0.41,21.1,0.13,12.75,0.03,0.2009478672985782,0.041340263359876867,0.33254901960784317,0.06587902678123247,1.89,0.37,5.38,0.15,3.84,0.03,0.35130111524163565,0.15725799480670358,0.4921875,0.20041099513723573,2.01,0.31,1.66,0.06,3.73,0.02,1.2108433734939759,0.4616279069767442,0.5388739946380696,0.17200359389038633,0.27,0.15,0.68,0.05,1.1,0.02,0.39705882352941174,0.502283105022831,0.24545454545454545,0.2817460317460317
50000US1902,Iowa,2,7.54,0.22,91.33,1.02,90.21,0.53,77.54,0.09,1.0124154750027714,0.03451133872606974,1.1778436935775083,0.02904326668516718,4.37,0.86,5.84,0.42,16.14,0.08,0.7482876712328768,0.4042417740471335,0.2707558859975217,0.10925429147478703,1.84,0.74,1.69,0.35,2.78,0.04,1.0887573964497042,1.3861574480538486,0.6618705035971224,0.5515349174302429,1.08,0.45,1.29,0.24,2.43,0.04,0.8372093023255814,1.0453781512605043,0.4444444444444444,0.3851066352717971,1.39,0.44,0.98,0.31,1.11,0.03,1.4183673469387754,1.9949091750549575,1.2522522522522521,0.8611111111111109,92.96,0.4,92.76,0.22,78.59,0.05,1.0021561017680034,0.013378133518491977,1.182847690545871,0.011684503635912887,3.29,0.26,3.63,0.14,12.75,0.03,0.90633608815427,0.21347844922590503,0.2580392156862745,0.041998848436531136,1.56,0.29,1.62,0.16,3.84,0.03,0.9629629629629629,0.553640141603817,0.40625000000000006,0.15739892978493966,1.58,0.27,1.48,0.12,3.73,0.02,1.0675675675675675,0.5415441176470589,0.42359249329758714,0.149318957771788,0.61,0.16,0.51,0.1,1.1,0.02,1.196078431372549,1.1403438624550182,0.5545454545454545,0.3111772486772486
50000US3907,Ohio,7,7.5,0.43,90.37,1.11,92.87,0.36,77.54,0.09,0.973080650371487,0.03144892812768267,1.165462986845499,0.03133591192998321,1.51,0.64,2.71,0.22,16.14,0.08,0.5571955719557196,0.5665254876159929,0.09355638166047088,0.08023549175180003,8.04,1.25,2.56,0.2,2.78,0.04,3.1406249999999996,1.4762957504298697,2.8920863309352516,0.9827095304653932,0.0,0.0,0.92,0.14,2.43,0.04,0.0,0.0,0.0,0.0,0.08,0.09,0.93,0.2,1.11,0.03,0.08602150537634408,0.241726269850891,0.07207207207207207,0.1661793372319688,93.12,0.7,93.06,0.13,78.59,0.05,1.0006447453255964,0.017839790173531354,1.1848835729736609,0.01932165634218174,1.3,0.27,2.06,0.06,12.75,0.03,0.6310679611650486,0.2991509433962264,0.10196078431372549,0.042832993769746364,4.96,0.51,2.64,0.11,3.84,0.03,1.8787878787878787,0.5438735177865612,1.2916666666666667,0.285824737024151,0.22,0.08,1.19,0.07,3.73,0.02,0.18487394957983194,0.15674603174603174,0.058981233243967826,0.04352920035938904,0.4,0.18,1.05,0.08,1.1,0.02,0.38095238095238093,0.4032478788431712,0.36363636363636365,0.3406084656084656
50000US3901,Ohio,1,7.49,0.44,91.21,1.63,92.87,0.36,77.54,0.09,0.9821255518466673,0.042717669966608605,1.176296105236007,0.04477351013776678,3.03,1.05,2.71,0.22,16.14,0.08,1.118081180811808,0.9627862987787326,0.18773234200743494,0.1319758058943573,2.18,0.86,2.56,0.2,2.78,0.04,0.8515625,0.8098747236551216,0.7841726618705037,0.6414039447119118,1.51,0.63,0.92,0.14,2.43,0.04,1.641304347826087,1.9134010643444606,0.6213991769547325,0.5391221858960242,2.07,1.35,0.93,0.2,1.11,0.03,2.225806451612903,4.047763365256395,1.8648648648648645,2.5350877192982453,92.27,1.82,93.06,0.13,78.59,0.05,0.9915108532129808,0.04188481010373647,1.1740679475760274,0.04781025977393639,2.06,0.36,2.06,0.06,12.75,0.03,1.0,0.40811320754716984,0.16156862745098038,0.0572312280390941,2.99,0.55,2.64,0.11,3.84,0.03,1.1325757575757576,0.5119367588932806,0.7786458333333334,0.29864290219536516,1.74,0.33,1.19,0.07,3.73,0.02,1.46218487394958,0.7291666666666666,0.46648793565683644,0.18195148247978438,0.94,0.35,1.05,0.08,1.1,0.02,0.8952380952380952,0.807773013411185,0.8545454545454544,0.66765873015873
50000US1904,Iowa,4,7.47,0.16,90.06,0.53,90.21,0.53,77.54,0.09,0.9983372131692718,0.02348199274200415,1.161465050296621,0.016366590388749595,8.11,0.73,5.84,0.42,16.14,0.08,1.3886986301369861,0.45208257194393037,0.5024783147459727,0.09544203073247207,0.76,0.46,1.69,0.35,2.78,0.04,0.44970414201183434,0.7633889376646181,0.2733812949640288,0.3388724957291505,1.02,0.38,1.29,0.24,2.43,0.04,0.7906976744186046,0.9150326797385621,0.41975308641975306,0.3266647468365152,0.05,0.09,0.98,0.31,1.11,0.03,0.05102040816326531,0.23996297581858153,0.04504504504504504,0.1647173489278752,92.43,0.36,92.76,0.22,78.59,0.05,0.9964424320827944,0.012488585450284953,1.1761038300038174,0.010657980939532012,4.76,0.27,3.63,0.14,12.75,0.03,1.3112947658402203,0.2502793126249307,0.3733333333333333,0.04411004812944755,1.03,0.23,1.62,0.16,3.84,0.03,0.6358024691358024,0.41357549638294594,0.2682291666666667,0.12399031516409287,1.48,0.2,1.48,0.12,3.73,0.02,1.0,0.43529411764705883,0.3967828418230563,0.11149685534591194,0.3,0.13,0.51,0.1,1.1,0.02,0.5882352941176471,0.7700919632147141,0.2727272727272727,0.24636243386243384
50000US1805,Indiana,5,7.42,0.46,91.55,1.25,89.57,0.55,77.54,0.09,1.022105615719549,0.04046503112303494,1.1806809388702604,0.03498228299359486,4.82,1.36,6.86,0.44,16.14,0.08,0.7026239067055393,0.4886442196901806,0.298636926889715,0.1714900811230389,1.24,0.53,1.95,0.25,2.78,0.04,0.6358974358974359,0.7184491978609627,0.4460431654676259,0.394212351814464,1.72,0.76,1.12,0.17,2.43,0.04,1.5357142857142856,1.8663402692778457,0.7078189300411523,0.6489929361543544,0.68,0.66,0.5,0.21,1.11,0.03,1.36,4.592520641087907,0.6126126126126126,1.2231968810916178,91.98,0.52,91.65,0.19,78.59,0.05,1.0036006546644844,0.015508721849425233,1.1703779106756584,0.014722461628691058,3.15,0.41,4.41,0.14,12.75,0.03,0.7142857142857142,0.23152585119798233,0.24705882352941175,0.06547671774884106,2.14,0.46,2.04,0.12,3.84,0.03,1.0490196078431373,0.576388888888889,0.5572916666666667,0.2483061710309467,2.27,0.37,1.44,0.09,3.73,0.02,1.576388888888889,0.7137254901960784,0.6085790884718498,0.20492362982929022,0.45,0.2,0.47,0.07,1.1,0.02,0.9574468085106383,1.162037037037037,0.40909090909090906,0.3786375661375661
50000US4502,South Carolina,2,7.39,0.62,91.84,0.31,91.34,0.63,77.54,0.09,1.0054740529888329,0.02065893448764352,1.1844209440288882,0.010745381640592544,6.35,1.07,6.79,0.49,16.14,0.08,0.9351988217967598,0.4525030525030525,0.3934324659231722,0.1364933902305319,0.82,0.43,0.89,0.25,2.78,0.04,0.9213483146067415,1.6110197368421053,0.2949640287769784,0.31790650722161823,0.88,0.42,0.75,0.22,2.43,0.04,1.1733333333333333,1.9786033845555338,0.3621399176954732,0.35769823657954014,0.11,0.17,0.22,0.13,1.11,0.03,0.5,3.282539682539683,0.09909909909909909,0.31189083820662766,92.99,0.42,93.57,0.2,78.59,0.05,0.9938014320829326,0.01322567304309414,1.1832294185010814,0.01219396016984432,3.95,0.35,3.85,0.13,12.75,0.03,1.025974025974026,0.25139136542929696,0.30980392156862746,0.05636017362033838,1.59,0.36,1.31,0.12,3.84,0.03,1.213740458015267,0.7785156020450137,0.41406250000000006,0.19398156625770616,0.95,0.23,0.98,0.11,3.73,0.02,0.9693877551020408,0.6957713803648635,0.2546916890080429,0.12605929919137468,0.52,0.52,0.28,0.09,1.1,0.02,1.857142857142857,5.473684210526315,0.4727272727272727,0.9629629629629628
50000US5106,Virginia,6,7.36,0.33,89.64,0.38,83.75,0.43,77.54,0.09,1.0703283582089553,0.02006599031611273,1.1560484911013669,0.01248504039996384,6.74,1.33,8.97,0.4,16.14,0.08,0.7513935340022296,0.3642823430372511,0.41759603469640644,0.1689518190877919,1.56,0.75,2.67,0.26,2.78,0.04,0.5842696629213483,0.6820557121209976,0.5611510791366907,0.5558316508774654,1.22,0.73,3.14,0.26,2.43,0.04,0.3885350318471337,0.5329656862745099,0.5020576131687242,0.6175190147883387,0.85,0.69,1.47,0.24,1.11,0.03,0.5782312925170068,1.1584652688632149,0.7657657657657657,1.2855750487329431,93.22,0.5,83.78,0.23,78.59,0.05,1.1126760563380282,0.01804538529545833,1.1861559994910293,0.014233567282457235,3.59,0.44,6.77,0.13,12.75,0.03,0.5302806499261448,0.1504059717129387,0.2815686274509804,0.07034502613163257,1.75,0.34,3.78,0.16,3.84,0.03,0.46296296296296297,0.21948004599377405,0.4557291666666667,0.18421534517487642,0.85,0.22,4.01,0.12,3.73,0.02,0.2119700748129676,0.12252189447082916,0.22788203753351205,0.12040970350404313,0.6,0.26,1.65,0.14,1.1,0.02,0.36363636363636365,0.37959228976284737,0.5454545454545454,0.4927248677248677
50000US1308,Georgia,8,7.32,0.4,93.89,0.71,84.39,0.51,77.54,0.09,1.1125725796895367,0.030275119597068675,1.210858911529533,0.021124023868166076,5.14,0.87,11.15,0.38,16.14,0.08,0.46098654708520176,0.1876933211250615,0.3184634448574969,0.11096642829832024,0.57,0.35,2.02,0.25,2.78,0.04,0.28217821782178215,0.4228577117399636,0.20503597122302158,0.25775223896050115,0.39,0.26,1.63,0.2,2.43,0.04,0.23926380368098163,0.3835072031793344,0.16049382716049382,0.21933494824928426,0.02,0.04,0.81,0.24,1.11,0.03,0.024691358024691357,0.12431077694235587,0.018018018018018018,0.07309941520467836,92.98,0.47,86.39,0.2,78.59,0.05,1.0762819770806806,0.01586433772755226,1.1831021758493447,0.013466225295260061,4.9,0.44,7.2,0.11,12.75,0.03,0.6805555555555556,0.14305036476492392,0.3843137254901961,0.07082853515221307,1.12,0.29,2.81,0.16,3.84,0.03,0.39857651245551606,0.25261419223683373,0.2916666666666667,0.15560845591975422,0.93,0.28,2.51,0.11,3.73,0.02,0.37051792828685265,0.25607506361323157,0.24932975871313676,0.15281221922731356,0.06,0.05,1.1,0.12,1.1,0.02,0.054545454545454536,0.10404817664770825,0.054545454545454536,0.09292328042328042
50000US5600,Wyoming,0,7.28,0.31,91.55,1.43,91.55,1.43,77.54,0.09,1.0,0.06249476690194007,1.1806809388702604,0.03962505427285927,6.78,1.74,6.78,1.74,16.14,0.08,1.0,1.0989268947015425,0.4200743494423792,0.21978308838771987,0.68,0.54,0.68,0.54,2.78,0.04,1.0,8.599531615925056,0.24460431654676262,0.3956100843816328,0.75,0.46,0.75,0.46,2.43,0.04,1.0,3.9327443716158452,0.30864197530864196,0.38886724374502396,0.23,0.12,0.23,0.12,1.11,0.03,1.0,2.867532467532467,0.2072072072072072,0.22758284600389858,92.56,0.69,92.56,0.69,78.59,0.05,1.0,0.029820153258874074,1.1777579844763966,0.019058104144274928,4.54,0.59,4.54,0.59,12.75,0.03,1.0,0.5287536703925777,0.356078431372549,0.0942252044763339,1.51,0.37,1.51,0.37,3.84,0.03,1.0,1.0427398282941394,0.3932291666666667,0.198864676799121,0.65,0.21,0.65,0.21,3.73,0.02,1.0,1.4429175475687102,0.1742627345844504,0.11447259658580414,0.74,0.3,0.74,0.3,1.1,0.02,1.0,1.9405594405594406,0.6727272727272726,0.57010582010582
50000US2106,Kentucky,6,7.27,0.26,90.81,1.36,93.63,0.6,77.54,0.09,0.9698814482537649,0.041482614923662224,1.1711374774310033,0.03779737805436342,5.79,0.94,3.44,0.36,16.14,0.08,1.683139534883721,0.9087491455912509,0.3587360594795539,0.1200399856886859,1.01,0.44,1.36,0.34,2.78,0.04,0.7426470588235293,1.0862745098039215,0.36330935251798563,0.3270694207175027,0.81,0.28,0.67,0.15,2.43,0.04,1.208955223880597,1.449812382739212,0.3333333333333333,0.24149204682126946,1.58,1.04,0.9,0.33,1.11,0.03,1.7555555555555555,4.157466837826274,1.4234234234234233,1.9522417153996097,92.87,0.57,95.04,0.15,78.59,0.05,0.9771675084175084,0.015079480455366282,1.1817025066802391,0.016009298383183847,3.62,0.37,2.36,0.12,12.75,0.03,1.533898305084746,0.47076612903225806,0.283921568627451,0.059375645908996966,1.61,0.34,1.36,0.14,3.84,0.03,1.1838235294117647,0.7516939890710383,0.41927083333333337,0.18364564894504468,1.26,0.23,0.82,0.06,3.73,0.02,1.5365853658536586,0.7900717703349284,0.3378016085790885,0.12695058400718778,0.64,0.27,0.42,0.08,1.1,0.02,1.523809523809524,1.9364705882352942,0.5818181818181818,0.5122354497354497
50000US4214,Pennsylvania,14,7.26,0.3,92.8,2.08,87.35,0.51,77.54,0.09,1.0623926731539783,0.060032275710184636,1.1968016507608974,0.056428039614842114,3.25,1.32,6.37,0.3,16.14,0.08,0.5102040816326531,0.4635277089626521,0.201363073110285,0.16556900525618326,1.21,0.69,3.75,0.33,2.78,0.04,0.32266666666666666,0.42810457516339867,0.4352517985611511,0.5090334938137392,1.01,0.74,1.69,0.14,2.43,0.04,0.5976331360946746,0.9814912744579588,0.4156378600823045,0.622905832331069,1.73,1.42,0.83,0.16,1.11,0.03,2.0843373493975905,4.388361224182119,1.5585585585585584,2.644736842105263,92.67,0.49,88.98,0.17,78.59,0.05,1.0414699932569116,0.014993309366325093,1.179157653645502,0.013970176991540165,1.58,0.34,4.67,0.09,12.75,0.03,0.33832976445396146,0.15870977211845438,0.12392156862745099,0.0539167921575575,3.12,0.37,3.56,0.14,3.84,0.03,0.8764044943820225,0.2772245930140667,0.8125000000000001,0.20541618344218598,1.8,0.25,2.02,0.07,3.73,0.02,0.8910891089108911,0.3096552570236781,0.48257372654155495,0.1392273135669362,0.83,0.21,0.77,0.07,1.1,0.02,1.077922077922078,0.7476190476190477,0.7545454545454544,0.40939153439153436
50000US1713,Illinois,13,7.23,0.51,95.31,0.71,76.14,0.55,77.54,0.09,1.25177304964539,0.036736226761265756,1.2291720402372968,0.021166535702165014,2.34,0.96,17.12,0.42,16.14,0.08,0.13668224299065418,0.11892748141117994,0.1449814126394052,0.12039930408931979,0.54,0.39,3.86,0.26,2.78,0.04,0.13989637305699484,0.2219255663430421,0.19424460431654678,0.2862245690324585,1.63,0.63,1.82,0.14,2.43,0.04,0.8956043956043955,0.8350340136054422,0.6707818930041152,0.5407483949655277,0.18,0.17,1.05,0.2,1.11,0.03,0.1714285714285714,0.40376470588235297,0.16216216216216214,0.31530214424951264,91.99,0.53,77.25,0.19,78.59,0.05,1.190809061488673,0.019579502823816583,1.1705051533273951,0.0149771089421619,2.63,0.33,12.71,0.11,12.75,0.03,0.2069236821400472,0.05551345863358344,0.20627450980392156,0.05273570142026162,1.83,0.33,5.82,0.15,3.84,0.03,0.31443298969072164,0.12969609954534575,0.47656250000000006,0.1793322346334615,3.1,0.32,3.18,0.08,3.73,0.02,0.9748427672955975,0.25046507025529385,0.8310991957104558,0.18049955076370172,0.45,0.2,1.04,0.09,1.1,0.02,0.4326923076923077,0.46297158826269214,0.40909090909090906,0.3786375661375661
50000US5104,Virginia,4,7.18,0.62,93.36,0.76,83.75,0.43,77.54,0.09,1.1147462686567164,0.029596980705793897,1.2040237296879028,0.0223978154638792,5.05,0.93,8.97,0.4,16.14,0.08,0.5629877369007803,0.25808178986785946,0.3128872366790582,0.11834627544980059,0.3,0.27,2.67,0.26,2.78,0.04,0.11235955056179775,0.2262756149717474,0.10791366906474821,0.19739089920795158,0.92,0.7,3.14,0.26,2.43,0.04,0.2929936305732484,0.4977941176470588,0.3786008230452675,0.5887554418714955,0.37,0.24,1.47,0.24,1.11,0.03,0.25170068027210885,0.419911567536728,0.3333333333333333,0.4507797270955165,92.76,0.73,83.78,0.23,78.59,0.05,1.1071854857961327,0.0235058506257733,1.1803028375111337,0.02007928390999422,3.84,0.45,6.77,0.13,12.75,0.03,0.5672082717872969,0.15477998952331065,0.30117647058823527,0.07200593498095491,1.76,0.38,3.78,0.16,3.84,0.03,0.46560846560846564,0.24090641388787618,0.45833333333333337,0.205090642739425,1.01,0.22,4.01,0.12,3.73,0.02,0.2518703241895262,0.12491207977243446,0.2707774798927614,0.12086972147349506,0.63,0.22,1.65,0.14,1.1,0.02,0.38181818181818183,0.33386362795515934,0.5727272727272726,0.4209656084656085
50000US3623,New York,23,7.12,0.26,90.31,1.7,68.65,0.5,77.54,0.09,1.3155134741442096,0.06869284239128416,1.1646891926747485,0.04655208818178499,3.7,0.76,16.78,0.28,16.14,0.08,0.2205005959475566,0.09797008774734446,0.22924411400247832,0.0964508862419441,4.64,1.34,8.31,0.34,2.78,0.04,0.5583634175691937,0.3688107861126623,1.669064748201439,1.0122689858673708,1.03,0.54,3.82,0.17,2.43,0.04,0.2696335078534032,0.30732996875751023,0.4238683127572016,0.45852319888875714,0.31,0.16,2.44,0.26,1.11,0.03,0.12704918032786885,0.16004077471967382,0.27927927927927926,0.3036062378167641,92.05,0.36,69.02,0.17,78.59,0.05,1.3336713995943206,0.017001671903632692,1.1712686092378164,0.010651828473921704,2.68,0.27,14.85,0.1,12.75,0.03,0.18047138047138048,0.03879598662207358,0.21019607843137256,0.04334233915020522,3.06,0.37,8.94,0.13,3.84,0.03,0.3422818791946309,0.09274816755040567,0.796875,0.20517202791511527,1.89,0.25,5.46,0.09,3.73,0.02,0.34615384615384615,0.10301474659016557,0.5067024128686327,0.1394860736747529,0.31,0.07,1.73,0.08,1.1,0.02,0.1791907514450867,0.09770634522015738,0.2818181818181818,0.13756613756613756
