New Jersey,57.3,42.7,D+,6,59,41,D+,7,57.9,42.1,D+,4,53.4,46.6,D+,5,58.2,41.8,D+,8,60,40,D+,5,51.4,48.6,R+,2,43.1,56.9,R+,3,39.5,60.5,R+,1,42.6,57.4,R+,2,48.9,51.1,R+,2,37.4,62.6,R+,1,66,34,D+,4,50.4,49.6,D+,0,34.6,65.4,R+,8,42.5,57.5,R+,2,50.7,49.3,R+,3,51.8,48.2,R+,3,60.1,39.9,R+,2,51,49,R+,8,40,60,R+,1,29.6,70.4,R+,7,44,56,R+,8,40.8,59.2,R+,5,40.2,59.8,D+,0,42.6,57.4,R+,4,37.6,62.4,R+,10,51.2,48.8,D+,1,50.9,49.1,D+,1,50.4,49.6,D+,0,52.8,47.2,D+,1,45.5,54.5,D+,1,50.9,49.1,D+,4,52.8,47.2,D+,8,53.5,46.5,W+,0,48,52,D+,1,49.5,50.5,W+,1,48.2,51.8,D+,1,49.5,50.5,W+,1,50.4,49.6,1,R+,9,47.9,52.1,R+,8,,3750211,2148278,1601933,3605359,2126610,1478749,3828629,2215422,1613207,3581433,1911430,1670003,3073023,1788850,1284173,94554,2755407,1652329,1103078,262134,2793071,1436206,1356865,521829,3063544,1320352,1743192,3194953,1261323,1933630,2693921,1147364,1546557,234632,2954341,1444653,1509688,2947713,1102211,1845502,2589673,1264206,1325467,262187,2831514,1867671,963843,2748739,1385415,1363324,"24,372",2457279,850337,1606942,"27,033",2390515,1015902,1374613,1876579,895455,981124,0,42683,1949209,987874,961335,1962283,1016808,945475,1804172,1083850,720322,1582314,806630,775684,42998,1542567,616517,926050,972905,297743,675162,108901,868428,256887,611541,27141,480000,211018,268982,10405,267124,178289,88835,145410,15948,447820,182522,265298,10249,409730,164566,245164,9587,386515,164808,221707,355230,133695,221535,327167,171066,156101,985,295868,151508,144360,251238,127798,123440,243120,122565,120555,2617,219479,115962,103517,168112,76456,91656,163132,83001,80131,128747,68024,60723,121215,62869,58346,0,0,75281,46943,28338,24115,82861,44305,38556,359,76916,36901,40015,819,75813,37495,38318,131,64385,31034,33351,51729,25592,26137,47292,23826,23466,468,45562,21809,23753,,6.17,7.02,4.18,4.61,7.94,5.23,-2.03,-3,-1.35,-2.1,-2.15,-0.82,-0.78,4.5,0.23,-7.64,-2.05,-4.65,-3.09,-3.18,-2.38,-8.17,-1.24,-4.18,-6.54,-7.68,2.4,-4.74,0.18,-4.21,-10.16,0.6,0.78,0.57,0.46,1.32,1.42,3.54,7.88,9.19,4.57,-0.2,0.65,-1.29,1.23,-1.4,-9.33,-8.28
New Mexico,54.7,45.3,D+,4,55.3,44.7,D+,3,57.7,42.3,D+,4,49.6,50.4,D+,1,50,50,R+,0,54,46,R+,1,55.1,44.9,D+,2,47.5,52.5,D+,1,39.7,60.3,R+,1,40.1,59.9,R+,5,48.8,51.2,R+,2,37.5,62.5,R+,1,59.5,40.5,R+,2,50.4,49.6,D+,0,42,58,R+,0,44.4,55.6,R+,0,53.5,46.5,R+,0,56.7,43.3,D+,2,63.2,36.8,D+,1,63.7,36.3,D+,5,40.9,59.1,R+,0,44.7,55.3,D+,9,51.8,48.2,D+,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704901,385234,319667,751123,415335,335788,819254,472422,346832,747872,370942,376930,573200,286783,286417,21251,506246,273495,232751,32257,474441,261617,212824,91895,514838,244497,270341,508870,201769,307101,418605,167826,250779,29459,412567,201148,211419,376690,141084,235606,299773,130081,169692,25737,325855,194017,131838,309760,156027,153733,"1,347",252886,106098,146788,"1,040",237831,105661,132170,185767,105464,80303,0,1037,152077,81389,70688,183014,103699,79315,167764,106037,61727,149306,95089,54217,1776,117856,48211,69645,103287,48542,54745,9543,104302,46668,57634,0,64679,33527,31152,1996,38170,20437,17733,8347,2859,0,,,,0,,,,0,,,0,,,0,,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,3.54,3.33,3.98,0.84,-0.24,-0.71,1.69,1.39,-1.18,-4.6,-2.3,-0.76,-6.2,-1.92,0.2,-0.29,-0.12,4.4,-0.26,1.66,0.75,4.54,-0.3,12.21,8.62,0.19,-10.8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
New York,61.8,38.2,D+,11,64.3,35.7,D+,12,63.6,36.4,D+,10,59.3,40.7,D+,11,63.1,36.9,D+,13,66,34,D+,11,59.5,40.5,D+,6,52.1,47.9,D+,6,46,54,D+,5,48.5,51.5,D+,4,52.2,47.8,D+,1,41.3,58.7,D+,3,68.7,31.3,D+,7,52.6,47.4,D+,2,38.8,61.2,R+,3,44,56,R+,1,52.5,47.5,R+,1,51.8,48.2,R+,3,60.2,39.8,R+,2,56.7,43.3,R+,2,48.8,51.2,D+,8,29.5,70.5,R+,7,46.3,53.7,R+,5,43.4,56.6,R+,2,44.3,55.7,D+,4,45.2,54.8,R+,2,40.2,59.8,R+,8,49.4,50.6,R+,1,50.1,49.9,R+,0,49,51,R+,1,51.6,48.4,D+,0,46.8,53.2,D+,3,50.6,49.4,D+,3,49.5,50.5,D+,5,52.7,47.3,W+,1,34.3,65.7,W+,13,50.5,49.5,W+,0,48.5,51.5,D+,2,54.6,45.4,D+,4,52.1,47.9,,R+,8,51.4,48.6,R+,5,,7375658,4556124,2819534,6976373,4485877,2490496,7557716,4804945,2752771,7276847,4314280,2962567,6519467,4113791,2405676,244398,5689669,3756177,1933492,503458,5791099,3444450,2346649,1090721,6429753,3347882,3081871,6784372,3119609,3664763,5622203,2728372,2893831,467801,6490349,3389558,3100791,7143862,2951084,4192778,6386402,3378470,3007932,358864,7156715,4913156,2243559,7276504,3830085,3446419,"14,575",7091109,2750769,4340340,"2,227",7057416,3104601,3952815,5621367,2780204,2841163,16,509559,6291885,3304238,2987647,6279396,3251918,3027478,5473892,3293222,2180670,4472922,2534959,1937963,177397,4283207,2089863,2193344,2770854,950796,1820058,474913,2652405,781238,1871167,203201,1638664,759426,879238,45944,1111060,655573,455487,390093,63434,1537538,667468,870070,38451,1543514,683981,859533,36883,1500475,678462,822013,1371207,551369,819838,1264218,654868,609350,16429,1286303,635965,650338,1125159,563154,562005,1090055,534511,555544,12373,1011156,521949,489207,828020,387282,440738,849771,429883,419888,730721,361986,368735,675156,312510,362646,0,0,471882,195878,276004,124604,496965,262083,234882,25329,332902,114319,218583,120497,470070,237588,232482,15812,438734,212733,226001,305343,166795,138548,323393,168497,154896,0,270975,139412,131563,,10.66,12.34,9.89,10.53,12.83,11.28,6.02,5.97,5.15,3.83,1.17,3.1,3.31,7.19,2.47,-3.46,-0.56,-2.91,-1.26,-3.21,-2.3,-2.48,7.59,-0.47,-6.66,-5.3,-5.34,-2.08,4.33,-1.63,-7.58,0.11,-0.99,-0.24,-0.91,0.1,2.71,3.25,4.58,3.61,-16.28,-0.93,-12.99,-0.2,1.52,3.76,-7.61,-4.7
North Carolina,48.1,51.9,R+,3,49,51,R+,3,50.2,49.8,R+,4,43.8,56.2,R+,5,43.5,56.5,R+,7,47.5,52.5,R+,7,49.5,50.5,R+,4,41.8,58.2,R+,4,38,62,R+,3,48.9,51.1,D+,4,55.6,44.4,D+,5,29.4,70.6,R+,9,56.2,43.8,R+,5,52.1,47.9,D+,2,50.7,49.3,D+,8,53.9,46.1,D+,9,66.7,33.3,D+,13,74,26,D+,19,73.4,26.6,D+,11,70.5,29.5,D+,11,45.1,54.9,D+,4,56.7,43.3,D+,21,58.2,41.8,D+,7,54.4,45.6,D+,9,60.1,39.9,D+,20,54.3,45.7,D+,7,52.9,47.1,D+,5,52.3,47.7,D+,2,53.3,46.7,D+,3,51.8,48.2,D+,2,53.6,46.4,D+,2,42.5,57.5,R+,2,46.6,53.4,R+,1,Civil War,,,,50.5,49.5,W+,3,44.8,55.2,W+,3,47.6,52.4,W+,3,42.3,57.7,W+,5,53.1,46.9,D+,2,84.8,15.2,,D+,25,73.1,26.9,D+,17,,4551947,2189316,2362631,4448786,2178391,2270395,4271125,2142651,2128474,3487015,1525849,1961166,2888855,1257692,1631163,0,2333787,1107849,1225938,168059,2248703,1114042,1134661,357864,2127425,890167,1237258,2170768,824287,1346481,1790653,875635,915018,52800,1669325,927365,741960,1493594,438705,1054889,1091305,464113,627192,496188,1424983,800139,624844,1368556,713136,655420,0,1165592,590530,575062,0,1210910,652803,558107,717642,459070,258572,69652,3915,790554,527399,263155,822648,609015,213633,839424,616141,223283,705910,497566,208344,5591,635150,286227,348923,476023,284270,191753,6651,538295,305447,232848,446,289273,168383,120890,509,173646,144507,29139,69130,1025,251815,136928,114887,372,206533,124091,82442,124,290730,157733,132997,329530,174408,155122,233297,132951,100346,44336,282686,147902,134784,267926,142905,125021,239820,124204,115616,1126,233911,125427,108484,164902,70130,94772,181498,84559,96939,0,,,2737,2737,0,48846,45129,48243,48243,0,36720,78831,39788,39043,0,79826,35772,44054,0,82519,39287,43232,0,80735,34168,46567,50152,26631,23521,29799,25261,4538,0,51732,37814,13918,,-3.02,-3,-3.52,-5,-6.73,-7.27,-3.91,-4.26,-2.86,4.21,4.5,-8.84,-7.07,-5.31,1.94,8.42,9.36,11.6,12.94,19.03,10.94,11.34,3.86,24.93,20.63,6.57,18.88,8.88,20.1,7.41,5.13,5.3,1.89,3.04,1.84,2.1,-1.53,-0.75,#DIV/0!,57.32,42.22,-3.2,-2.52,-3.14,-4.65,2.23,25.06,16.94
North Dakota,30.2,69.8,R+,21,39.9,60.1,R+,12,45.6,54.4,R+,8,36.1,63.9,R+,13,35.3,64.7,R+,15,46.1,53.9,R+,9,42.1,57.9,R+,11,43.4,56.6,R+,3,34.3,65.7,R+,7,29,71,R+,16,47,53,R+,4,36.6,63.4,R+,2,58.1,41.9,R+,3,44.5,55.5,R+,6,38.2,61.8,R+,4,28.6,71.4,R+,16,45.8,54.2,R+,8,44.5,55.5,R+,10,69.2,30.8,D+,7,71.3,28.7,D+,12,44.8,55.2,D+,4,18.9,81.1,R+,17,50.8,49.2,R+,1,36.3,63.7,R+,9,21.3,78.7,R+,19,41.8,58.2,R+,5,44,56,R+,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310552,93758,216794,312990,124827,188163,310290,141403,168887,307703,111052,196651,270136,95284,174852,9497,231955,106905,125050,32515,235412,99168,136244,71084,294298,127739,166559,304765,104429,200336,272884,79189,193695,23640,289548,136078,153470,274493,100384,174109,233438,94769,138669,14244,257991,149784,108207,278273,123963,154310,158,253508,96742,156766,483,268406,76694,191712,210951,95812,115139,374,8391,218679,100144,118535,278626,124036,154590,235899,163148,72751,250122,178350,71772,3521,238089,106648,131441,108789,13858,94931,89922,197494,37422,160072,8282,108677,55206,53471,5716,52645,29555,23090,25726,6966,90565,32885,57680,2421,66868,14273,52595,2009,79911,33385,46526,47021,20686,26335,17519,0,17519,17700,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,-20.92,-12.08,-8.12,-12.67,-15,-8.65,-11.33,-2.69,-6.56,-15.68,-4.06,-1.64,-9,-3.4,-5.62,-4.09,-15.97,-6.95,-7.98,-10.48,6.7,12.16,3.59,-22.05,-17.17,-0.85,-8.2,-9.18,-18.64,-5.07,-3.8,-51.69,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Ohio,45.7,54.3,R+,5,51.5,48.5,R+,0,52.3,47.7,R+,1,48.9,51.1,D+,0,48.2,51.8,R+,2,53.6,46.4,R+,1,51.2,48.8,R+,2,44.5,55.5,R+,2,40.5,59.5,R+,0,44.3,55.7,R+,0,50.1,49.9,R+,1,39,61,D+,1,62.9,37.1,D+,1,46.7,53.3,R+,3,38.9,61.1,R+,3,43.2,56.8,R+,1,49.8,50.2,R+,4,52.2,47.8,R+,3,60.8,39.2,R+,2,51.5,48.5,R+,8,34.7,65.3,R+,7,39.8,60.2,D+,4,54,46,D+,2,46.8,53.2,D+,1,36.5,63.5,R+,4,46.6,53.4,R+,0,47.6,52.4,R+,0,48.8,51.2,R+,2,47.9,52.1,R+,2,47.6,52.4,R+,2,49.4,50.6,R+,2,46.4,53.6,D+,2,46,54,R+,1,43.6,56.4,R+,1,52.6,47.4,W+,1,52.8,47.2,D+,5,49,51,W+,2,45.7,54.3,W+,1,47.8,52.2,W+,3,51.5,48.5,0.3,R+,8,51.6,48.4,R+,5,,5235169,2394164,2841005,5489146,2827709,2661437,5617864,2940044,2677820,5600935,2741167,2859768,4537399,2186190,2351209,117857,4008105,2148222,1859883,483207,3879252,1984942,1894310,1036426,4356178,1939629,2416549,4504000,1825440,2678560,3958959,1752414,2206545,254472,4012126,2011621,2000505,4000716,1558889,2441827,3491600,1700586,1791014,467495,3969196,2498331,1470865,4161859,1944248,2217611,0,3702265,1439655,2262610,0,3700758,1600367,2100391,2898475,1452791,1445684,0,37596,3153056,1570763,1582293,3319912,1733139,1586773,2874995,1747140,1127855,2529014,1301695,1227319,64094,2491756,864210,1627546,1654018,477888,1176130,357948,1962059,780037,1182022,57147,1118914,604161,514753,38092,703002,424834,278168,229807,90144,1075033,502721,572312,33795,944769,344674,600095,36260,1018800,474882,543918,1003488,477497,525991,809302,404115,405187,14850,812509,396455,416054,768362,368280,400082,715869,340821,375048,6456,653880,323182,330698,526173,244321,281852,518788,238621,280167,471253,205599,265654,409230,187421,221809,11303,12193,358371,170874,187497,28126,321456,168933,152523,31732,293132,154773,138359,35347,304174,149061,155113,8050,272939,124782,148157,201196,96238,104958,157785,81246,76539,509,130993,67597,63396,,-5.38,-0.45,-1.35,0.19,-2.09,-1.14,-2.29,-1.57,-0.3,-0.43,-0.91,0.75,-0.89,1.48,-3.45,-3.36,-1.3,-2.25,-3.96,-2.8,-1.69,-7.68,-6.52,-5.89,3.64,2.35,-3.91,1.27,-3.5,-0.23,-0.21,-1.76,-1.64,-2.36,-2.34,-2.09,2.37,-1.34,-1.33,3.12,-10.1,-1.12,5.47,-1.74,-1.25,-3.04,-8.22,-4.55
Oklahoma,30.7,69.3,R+,20,33.2,66.8,R+,19,34.4,65.6,R+,19,34.4,65.6,R+,14,38.9,61.1,R+,11,45.6,54.4,R+,9,44.4,55.6,R+,9,41.6,58.4,R+,4,30.9,69.1,R+,10,36.6,63.4,R+,8,49.4,50.6,R+,2,24.6,75.4,R+,14,55.7,44.3,R+,6,41,59,R+,9,44.9,55.1,D+,3,45.4,54.6,D+,1,55.7,44.3,D+,2,57.6,42.4,D+,3,67.2,32.8,D+,5,73.3,26.7,D+,14,35.7,64.3,R+,5,47.1,52.9,D+,11,60.4,39.6,D+,9,52.6,47.4,D+,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369511,420375,949136,1334872,443547,891325,1462661,502496,960165,1463758,503966,959792,1218613,474276,744337,0,1070420,488105,582315,130788,1065995,473066,592929,319878,1161790,483423,678367,1246610,385080,861530,1097596,402026,695570,38284,1078150,532442,545708,1006172,247147,759025,751355,301658,449697,191731,932499,519834,412665,903150,370111,533039,0,859350,385581,473769,0,948984,430939,518045,721599,452782,268817,0,0,720973,401549,319424,823185,474313,348872,746191,501069,245122,704633,516468,188165,0,613220,219174,394046,482040,255798,226242,46375,460884,217053,243831,25726,245346,148113,97233,45190,209942,119156,90786,0,41674,232837,122363,110474,21734,0,,,,0,,,0,,,0,,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,-20.42,-18.74,-19.33,-14.33,-11.35,-9.14,-9.08,-4.49,-9.94,-8.07,-1.67,-13.65,-9.45,-5.71,-9.19,2.62,0.86,10.38,1.92,2.62,4.69,14.15,-5.46,18.28,10.98,8.73,-7.59,7.06,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Oregon,56.2,43.8,D+,5,56.3,43.7,D+,4,58.4,41.6,D+,5,52.1,47.9,D+,3,50.2,49.8,R+,0,54.7,45.3,R+,0,56.6,43.4,D+,3,52.4,47.6,D+,6,43.9,56.1,D+,3,44.4,55.6,R+,0,49.9,50.1,R+,1,44.7,55.3,D+,6,63.9,36.1,D+,2,47.4,52.6,R+,3,44.8,55.2,D+,3,39.1,60.9,R+,5,52.5,47.5,R+,1,54.1,45.9,R+,1,68.5,31.5,D+,6,61.1,38.9,D+,2,34.7,65.3,R+,6,35.8,64.2,R+,0,48.6,51.4,R+,3,37.8,62.2,R+,8,22.5,77.5,R+,18,41.5,58.5,R+,5,48.9,51.1,D+,1,44.3,55.7,R+,6,47.8,52.2,R+,2,49.2,50.8,R+,1,48.2,51.8,R+,3,39.6,60.4,R+,4,50.4,49.6,D+,3,46.1,53.9,D+,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784509,1002106,782403,1724663,970488,754175,1775766,1037291,738475,1809994,943163,866831,1433919,720342,713577,77357,1187793,649641,538152,121221,1097071,621314,475757,354091,1176332,616206,560126,1222179,536479,685700,1027934,456890,571044,112389,982527,490407,492120,879446,392760,486686,767299,358866,408433,49683,783796,501017,282779,775462,367402,408060,959,735597,329204,406393,0,691394,270579,420815,504051,243147,260904,0,14978,474000,248635,225365,477970,258415,219555,389439,266733,122706,349890,213871,136019,15450,314564,109223,205341,210168,67589,142579,68403,223611,80019,143592,9801,246900,120087,126813,9711,81737,47064,34673,37600,13343,100579,38049,62530,7339,77976,17521,60455,7619,78982,32810,46172,95518,46739,48779,49245,14243,35002,26965,59813,26522,33291,51464,24604,26860,40574,19955,20619,249,29371,14157,15214,19560,7742,11818,22086,11125,10961,18345,8457,9888,9475,4131,5344,5074,212,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,5.04,4.31,4.73,3.35,-0.03,-0.04,3.18,6.29,3.06,-0.25,-1.14,6.45,-2.82,2.46,-2.79,2.5,-5.41,-4.13,-1.32,-0.93,6.03,1.98,-6.48,-2.63,-0.33,-3.01,-6.76,-7.66,-17.52,-5.3,1.14,-22.77,-6.09,-2.49,-0.77,-3.32,-4.48,3.03,1.14,0.92,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Pennsylvania,49.6,50.4,R+,1,52.7,47.3,D+,1,55.2,44.8,D+,2,51.3,48.7,D+,3,52.1,47.9,D+,2,55.2,44.8,D+,0,55.5,44.5,D+,2,48.8,51.2,D+,3,46.3,53.7,D+,5,46.1,53.9,D+,1,51.4,48.6,D+,0,39.8,60.2,D+,2,65.2,34.8,D+,4,51.2,48.8,D+,1,43.4,56.6,D+,1,47,53,D+,2,51.4,48.6,R+,2,53.5,46.5,R+,2,58.2,41.8,R+,4,47.1,52.9,R+,12,34.2,65.8,R+,7,29.3,70.7,R+,7,42.6,57.4,R+,9,37.6,62.4,R+,8,28.7,71.3,R+,11,37.3,62.7,R+,10,37.3,62.7,R+,10,45.9,54.1,R+,5,45.1,54.9,R+,5,47.8,52.2,R+,2,48.8,51.2,R+,3,37.8,62.2,R+,6,47.8,52.2,D+,0,48.2,51.8,D+,3,52.6,47.4,W+,1,48.1,51.9,D+,1,51,49,D+,0,49.9,50.1,D+,3,51.2,48.8,D+,0,100,,72.5,D+,40,66.7,33.3,D+,11,,5897174,2926441,2970733,5670708,2990274,2680434,5932248,3276363,2655885,5731942,2938095,2793847,4767094,2485967,2281127,103392,4016988,2215819,1801169,430984,4031005,2239164,1791841,902667,4495031,2194944,2300087,4812454,2228131,2584323,4199412,1937540,2261872,292921,4534281,2328677,2205604,4511472,1796951,2714521,4349422,2259405,2090017,378582,4804611,3130954,1673657,4996238,2556282,2439956,"10,303",4567021,1981769,2585252,"9,482",4562058,2146269,2415789,3654623,1752426,1902197,0,55161,3775533,1940479,1835054,4060883,2171035,1889848,4044187,2353987,1690200,2749488,1295948,1453540,91223,3122968,1067586,2055382,1810673,409192,1401481,307567,1722059,503843,1218216,70571,1225607,521784,703823,42638,668997,395637,273360,444894,83614,1194561,448782,745779,33914,1178947,337998,840949,21863,1136897,424232,712665,1161528,433228,728300,968275,452264,516011,8714,972724,446633,526091,871589,392785,478804,852132,407428,444704,20668,750388,366204,384184,561630,212041,349589,655662,313382,342280,572707,276316,296391,284795,16765,268030,178871,12776,377972,230686,147286,82189,377666,198562,179104,8495,357289,171976,185313,11263,328572,167447,161125,3000,287686,143676,144010,178692,91457,87235,91949,91949,0,66689,152500,101652,50848,,-1.49,0.77,1.54,2.5,1.88,0.43,2.09,2.73,5.47,1.44,0.3,1.62,2.35,3.7,1,1.14,2.5,-4.42,-2.38,-1.54,-4.25,-12.01,-7.02,-12.19,-6.86,-9.07,-5.21,-7.93,-11.32,-9.53,-10.49,-4.98,-4.51,-5.23,-2.14,-2.72,-6.31,0.46,3.29,-36.79,3.25,-1.09,0.8,0.22,2.98,0.31,40.29,10.51
Rhode Island,58.3,41.7,D+,7,64,36,D+,12,64.2,35.8,D+,11,60.6,39.4,D+,12,65.6,34.4,D+,15,69,31,D+,14,61.8,38.2,D+,8,55.9,44.1,D+,10,48.2,51.8,D+,7,56.2,43.8,D+,11,55.7,44.3,D+,5,46.9,53.1,D+,9,80.9,19.1,D+,19,63.6,36.4,D+,13,41.7,58.3,R+,1,49.1,50.9,D+,5,58.7,41.3,D+,5,56.8,43.2,D+,2,56.9,43.1,R+,6,56,44,R+,3,50.3,49.7,D+,9,33.9,66.1,R+,2,47.4,52.6,R+,4,36,64,R+,10,37.4,62.6,R+,3,37,63,R+,10,27.9,72.1,R+,20,44.4,55.6,R+,6,39.4,60.6,R+,11,37.2,62.8,R+,13,40.4,59.6,R+,11,28.1,71.9,R+,16,33.5,66.5,R+,14,37.8,62.2,R+,7,53.4,46.6,W+,0,35,65,W+,12,39.9,60.1,W+,11,38.5,61.5,W+,8,52.2,47.8,D+,1,43.1,56.9,,R+,17,23,77,R+,33,,433068,252525,180543,436881,279677,157204,461962,296571,165391,428806,259760,169046,380063,249508,130555,25052,337733,233050,104683,43723,344900,213299,131601,105045,402884,225123,177761,409186,197106,212080,353135,198342,154793,59819,408885,227636,181249,415028,194645,220383,368877,246518,122359,15678,390078,315463,74615,405534,258032,147502,1,387609,161790,225819,2,414228,203293,210935,324523,188736,135787,0,2619,298843,175356,123487,320835,182182,138653,290269,165238,125031,261870,146604,115266,3138,236495,118973,117522,201892,76606,125286,7628,162525,55062,107463,4351,85252,40394,44858,1914,58115,30412,27703,16878,2049,68648,24706,43942,1365,66444,24839,41605,956,53596,19812,33784,51896,14459,37437,51311,24336,26975,228,39499,17530,21969,31421,12391,19030,28974,10779,18195,236,26499,10712,15787,18994,5329,13665,19541,6548,12993,22432,8470,13962,19951,7707,12244,0,0,18147,6680,11467,1675,16361,8735,7626,644,10425,3646,6779,730,12189,4867,7322,107,8579,3301,5278,5674,2964,2710,4936,2126,2810,0,3575,821,2754,,7.2,12.05,10.51,11.82,15.38,14.27,8.39,9.78,7.34,11.47,4.62,8.69,17.24,19.41,13.46,-0.51,4.53,5.79,4.9,1.78,-5.53,-3.17,9.1,3.16,-2.24,-4.26,-12.01,-9.51,-2.6,-9.88,-19.93,-4.26,-6.05,-10.86,-12.75,-11.09,-16.01,-13.83,-7.2,-4.05,-20.97,-0.28,-12.36,-10.82,-8.49,1.37,-16.64,-33.19
South Carolina,42.5,57.5,R+,9,44.7,55.3,R+,7,45.5,54.5,R+,8,41.4,58.6,R+,7,41.9,58.1,R+,8,46.8,53.2,R+,8,45.4,54.6,R+,8,37.9,62.1,R+,8,35.9,64.1,R+,5,49.2,50.8,D+,5,56.6,43.4,D+,6,28.3,71.7,R+,10,41.1,58.9,R+,20,51.2,48.8,D+,1,64.3,35.7,D+,22,50.7,49.3,D+,6,95.2,4.8,D+,41,95.6,4.4,D+,41,98.6,1.4,D+,36,98.1,1.9,D+,39,91.5,8.5,D+,50,96.1,3.9,D+,60,97.6,2.4,D+,46,94,6,D+,49,95.4,4.6,D+,55,93,7,D+,46,86.3,13.7,D+,39,82.7,17.3,D+,32,76.3,23.7,D+,26,65.7,34.3,D+,16,49.8,50.2,R+,2,23.9,76.1,R+,20,42.1,57.9,R+,5,Civil War,,,,Democratic,,,,Democratic,,,,Democratic,,,,Democratic,,,,Whig - Willie Mangum,,,,Ind. Democrat - John Floyd,,,,,Democratic,,,,,2010762,855373,1155389,1937586,865941,1071645,1897345,862449,1034896,1599673,661699,937974,1352465,566039,786426,20279,1077509,504051,573458,64386,1057021,479514,577507,138872,976997,370554,606443,960009,344470,615539,868767,427560,441207,14150,796965,450825,346140,667697,189270,478427,451548,197486,254062,215430,524748,215700,309048,386687,198129,188558,1,212072,136372,75700,"88,511",341086,173004,168082,39809,34423,5386,102607,154,95211,90601,4610,99830,95470,4360,115437,113791,1646,104325,102347,1978,82,68558,62700,5858,50131,49008,1123,620,66780,64170,2610,28,63396,61846,1550,135,48893,48357,536,1293,164,66233,62288,3945,100,55117,52563,2554,0,50812,47233,3579,68114,58801,9313,68025,54680,13345,2407,79560,65824,13736,91575,69845,21730,169190,111236,57954,567,182683,90897,91786,94989,22699,72290,107538,45237,62301,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,-8.57,-7.27,-8.23,-7.39,-8.42,-7.96,-8.09,-8.17,-4.95,4.52,5.52,-9.87,-5.86,-20.36,1.07,22.06,6.17,34.1,41.38,40.63,36.12,38.95,50.25,62.97,59.97,45.91,34.56,48.55,55.38,46.11,38.53,28.69,32.3,25.98,15.8,-1.76,-20.17,-5.27,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
